player_id,skill_level,latency_ms,region,rank,playtime_hours
27965,18,25,EU,Bronze,272
27966,17,21,EU,Bronze,338
27967,41,20,SA,Silver,291
27968,32,6,NA,Bronze,259
27969,20,22,AS,Bronze,221
27970,37,11,EU,Bronze,61
27971,29,12,OC,Bronze,249
27972,11,18,AS,Bronze,117
27973,35,8,SA,Bronze,189
27974,25,12,OC,Bronze,445
27975,37,13,NA,Bronze,282
27976,34,28,EU,Bronze,276
27977,37,6,AS,Bronze,453
27978,45,13,NA,Silver,194
27979,26,27,SA,Bronze,377
27980,33,26,NA,Bronze,377
27981,27,12,EU,Bronze,366
27982,39,22,NA,Bronze,467
27983,36,18,SA,Bronze,162
27984,16,18,EU,Bronze,454
27985,51,21,AF,Silver,426
27986,45,15,OC,Silver,306
27987,28,29,AF,Bronze,208
27988,32,20,AS,Bronze,290
27989,24,15,AS,Bronze,33
27990,46,29,AS,Silver,186
27991,35,12,OC,Bronze,291
27992,28,19,SA,Bronze,235
27993,39,9,SA,Bronze,168
27994,49,17,AF,Silver,334
27995,30,11,NA,Bronze,139
27996,31,8,AF,Bronze,596
27997,22,29,AF,Bronze,360
27998,25,9,AS,Bronze,325
27999,28,20,EU,Bronze,18
28000,18,33,OC,Bronze,342
28001,41,13,NA,Silver,331
28002,29,23,OC,Bronze,522
28003,34,23,AS,Bronze,70
28004,14,16,OC,Bronze,174
28005,41,17,AF,Silver,414
28006,42,15,OC,Silver,583
28007,34,21,OC,Bronze,291
28008,34,16,AS,Bronze,362
28009,19,40,OC,Bronze,7
28010,25,9,EU,Bronze,279
28011,31,17,SA,Bronze,446
28012,25,17,OC,Bronze,502
28013,54,19,EU,Silver,144
28014,12,12,NA,Bronze,214
28015,17,20,AS,Bronze,431
28016,18,11,OC,Bronze,202
28017,42,15,OC,Silver,133
28018,16,30,OC,Bronze,184
28019,45,29,AF,Silver,346
28020,29,12,NA,Bronze,366
28021,19,7,AS,Bronze,409
28022,41,21,EU,Silver,457
28023,31,9,AS,Bronze,471
28024,21,34,AS,Bronze,326
28025,47,23,NA,Silver,556
28026,31,16,SA,Bronze,551
28027,32,10,NA,Bronze,260
28028,18,12,NA,Bronze,157
28029,32,7,AS,Bronze,468
28030,52,29,AF,Silver,183
28031,15,10,EU,Bronze,227
28032,29,14,AS,Bronze,212
28033,32,9,AS,Bronze,190
28034,24,19,AF,Bronze,303
28035,31,27,NA,Bronze,317
28036,22,13,AF,Bronze,643
28037,19,18,AF,Bronze,233
28038,38,14,AF,Bronze,342
28039,25,28,EU,Bronze,310
28040,33,12,EU,Bronze,413
28041,19,11,EU,Bronze,261
28042,29,16,AF,Bronze,221
28043,31,24,AF,Bronze,308
28044,28,12,AS,Bronze,277
28045,28,11,SA,Bronze,203
28046,38,10,AF,Bronze,240
28047,12,9,EU,Bronze,325
28048,23,24,NA,Bronze,377
28049,10,10,EU,Bronze,313
28050,31,20,OC,Bronze,436
28051,61,17,OC,Gold,59
28052,22,9,AS,Bronze,381
28053,28,21,SA,Bronze,415
28054,38,22,EU,Bronze,249
28055,49,11,OC,Silver,276
28056,19,26,OC,Bronze,351
28057,31,32,OC,Bronze,317
28058,19,13,AS,Bronze,516
28059,34,14,NA,Bronze,518
28060,35,11,OC,Bronze,144
28061,29,15,AF,Bronze,296
28062,41,17,SA,Silver,394
28063,27,38,OC,Bronze,457
28064,33,17,EU,Bronze,516
28065,29,20,AF,Bronze,368
28066,46,5,NA,Silver,444
28067,37,12,SA,Bronze,293
28068,15,28,AF,Bronze,331
28069,41,15,OC,Silver,395
28070,34,12,EU,Bronze,217
28071,37,20,EU,Bronze,317
28072,24,12,AS,Bronze,307
28073,31,16,NA,Bronze,161
28074,40,8,NA,Bronze,239
28075,41,19,AS,Silver,239
28076,30,17,EU,Bronze,324
28077,31,9,AF,Bronze,185
28078,20,14,AF,Bronze,405
28079,21,22,OC,Bronze,210
28080,18,9,AF,Bronze,425
28081,41,32,OC,Silver,303
28082,27,7,SA,Bronze,272
28083,17,15,OC,Bronze,312
28084,22,19,NA,Bronze,485
28085,39,9,NA,Bronze,229
28086,42,21,OC,Silver,157
28087,21,12,OC,Bronze,238
28088,28,34,AF,Bronze,71
28089,14,29,AS,Bronze,395
28090,35,30,AF,Bronze,203
28091,36,8,AF,Bronze,311
28092,26,28,OC,Bronze,299
28093,40,15,OC,Bronze,140
28094,43,15,AS,Silver,58
28095,42,11,AS,Silver,322
28096,26,22,AS,Bronze,398
28097,35,22,AF,Bronze,259
28098,39,10,NA,Bronze,109
28099,35,31,AF,Bronze,369
28100,44,25,AS,Silver,69
28101,22,22,AF,Bronze,175
28102,38,17,AS,Bronze,409
28103,34,24,SA,Bronze,381
28104,38,5,NA,Bronze,663
28105,39,28,EU,Bronze,439
28106,24,19,AS,Bronze,433
28107,63,24,EU,Gold,310
28108,24,20,NA,Bronze,341
28109,30,15,SA,Bronze,418
28110,33,17,EU,Bronze,494
28111,37,32,NA,Bronze,425
28112,17,12,AF,Bronze,248
28113,19,11,EU,Bronze,380
28114,44,18,AS,Silver,413
28115,19,27,AF,Bronze,130
28116,34,17,NA,Bronze,332
28117,31,6,OC,Bronze,193
28118,23,17,OC,Bronze,262
28119,24,15,OC,Bronze,122
28120,33,24,AF,Bronze,354
28121,37,22,OC,Bronze,147
28122,36,22,AF,Bronze,315
28123,38,17,SA,Bronze,350
28124,31,16,AF,Bronze,229
28125,28,23,EU,Bronze,203
28126,43,9,AF,Silver,417
28127,34,19,AS,Bronze,225
28128,32,18,OC,Bronze,278
28129,40,12,AF,Bronze,295
28130,34,16,AF,Bronze,163
28131,41,13,AS,Silver,426
28132,22,11,AF,Bronze,437
28133,25,5,NA,Bronze,249
28134,20,11,AS,Bronze,358
28135,45,33,OC,Silver,218
28136,30,21,AF,Bronze,439
28137,20,19,OC,Bronze,115
28138,51,13,OC,Silver,219
28139,30,9,AF,Bronze,226
28140,34,6,AF,Bronze,153
28141,23,14,AF,Bronze,427
28142,28,9,AS,Bronze,448
28143,40,25,OC,Bronze,482
28144,37,16,AS,Bronze,332
28145,57,10,SA,Gold,277
28146,41,12,SA,Silver,367
28147,20,15,NA,Bronze,127
28148,55,23,AS,Silver,449
28149,24,14,EU,Bronze,251
28150,30,9,AS,Bronze,203
28151,17,10,NA,Bronze,269
28152,45,11,OC,Silver,366
28153,31,24,AF,Bronze,233
28154,23,18,NA,Bronze,301
28155,28,25,SA,Bronze,249
28156,28,13,SA,Bronze,294
28157,46,20,AF,Silver,372
28158,14,7,SA,Bronze,212
28159,34,5,EU,Bronze,144
28160,23,18,AF,Bronze,498
28161,20,13,AS,Bronze,160
28162,48,8,AF,Silver,379
28163,28,16,AF,Bronze,254
28164,27,15,EU,Bronze,353
28165,37,26,AS,Bronze,303
28166,24,23,EU,Bronze,336
28167,45,16,EU,Silver,424
28168,18,22,AS,Bronze,154
28169,34,14,NA,Bronze,339
28170,23,14,AF,Bronze,396
28171,56,7,EU,Gold,301
28172,43,11,EU,Silver,381
28173,44,8,OC,Silver,167
28174,49,7,SA,Silver,258
28175,35,15,AS,Bronze,408
28176,45,13,AS,Silver,115
28177,15,12,OC,Bronze,283
28178,30,13,OC,Bronze,257
28179,26,17,AS,Bronze,165
28180,32,19,AF,Bronze,517
28181,33,15,AF,Bronze,215
28182,30,30,AF,Bronze,392
28183,10,19,SA,Bronze,369
28184,26,16,SA,Bronze,323
28185,36,16,EU,Bronze,295
28186,40,15,EU,Bronze,323
28187,26,14,AF,Bronze,300
28188,50,20,SA,Silver,318
28189,30,14,OC,Bronze,371
28190,25,18,AS,Bronze,252
28191,27,14,AF,Bronze,295
28192,33,12,AS,Bronze,229
28193,20,8,NA,Bronze,486
28194,32,14,AS,Bronze,351
28195,35,25,EU,Bronze,103
28196,34,9,AF,Bronze,407
28197,17,20,EU,Bronze,266
28198,33,21,SA,Bronze,442
28199,35,16,AS,Bronze,478
28200,48,20,EU,Silver,301
28201,29,13,EU,Bronze,61
28202,25,6,AF,Bronze,194
28203,25,9,OC,Bronze,229
28204,27,11,NA,Bronze,218
28205,47,13,OC,Silver,165
28206,42,19,OC,Silver,428
28207,38,24,AS,Bronze,188
28208,26,15,AF,Bronze,139
28209,17,20,AS,Bronze,519
28210,17,13,AF,Bronze,314
28211,53,18,AS,Silver,238
28212,23,19,NA,Bronze,263
28213,39,29,NA,Bronze,171
28214,55,20,SA,Silver,233
28215,37,16,AS,Bronze,227
28216,26,17,NA,Bronze,433
28217,44,20,SA,Silver,442
28218,38,5,EU,Bronze,374
28219,35,31,NA,Bronze,385
28220,17,18,OC,Bronze,220
28221,20,18,SA,Bronze,516
28222,30,22,NA,Bronze,266
28223,25,17,EU,Bronze,341
28224,30,24,EU,Bronze,227
28225,35,25,NA,Bronze,291
28226,35,7,AF,Bronze,444
28227,32,5,SA,Bronze,191
28228,49,15,NA,Silver,430
28229,38,15,EU,Bronze,301
28230,35,16,SA,Bronze,341
28231,31,26,EU,Bronze,468
28232,22,7,AF,Bronze,200
28233,42,16,EU,Silver,418
28234,35,11,AF,Bronze,400
28235,26,14,SA,Bronze,396
28236,23,5,AS,Bronze,360
28237,37,16,OC,Bronze,0
28238,33,17,AS,Bronze,207
28239,38,18,AF,Bronze,478
28240,29,12,EU,Bronze,432
28241,19,15,OC,Bronze,92
28242,21,24,AS,Bronze,331
28243,27,18,OC,Bronze,316
28244,24,17,AS,Bronze,349
28245,34,19,EU,Bronze,382
28246,40,25,AF,Bronze,421
28247,35,19,EU,Bronze,327
28248,48,9,SA,Silver,212
28249,32,19,EU,Bronze,218
28250,31,23,EU,Bronze,0
28251,40,12,AS,Bronze,295
28252,19,13,EU,Bronze,553
28253,19,27,AS,Bronze,463
28254,36,16,AF,Bronze,43
28255,34,16,EU,Bronze,364
28256,47,18,EU,Silver,366
28257,37,23,AF,Bronze,113
28258,42,11,NA,Silver,328
28259,15,19,AS,Bronze,382
28260,27,14,EU,Bronze,413
28261,35,22,OC,Bronze,374
28262,20,28,SA,Bronze,228
28263,30,29,NA,Bronze,502
28264,26,5,NA,Bronze,193
28265,38,7,AS,Bronze,375
28266,54,5,AS,Silver,230
28267,27,5,AF,Bronze,374
28268,41,22,OC,Silver,385
28269,40,29,EU,Bronze,61
28270,28,29,AS,Bronze,274
28271,25,10,OC,Bronze,322
28272,43,11,SA,Silver,249
28273,36,5,SA,Bronze,332
28274,32,14,NA,Bronze,117
28275,31,10,OC,Bronze,346
28276,39,23,EU,Bronze,385
28277,26,22,EU,Bronze,303
28278,31,20,OC,Bronze,499
28279,49,19,AS,Silver,384
28280,24,31,EU,Bronze,349
28281,22,24,EU,Bronze,477
28282,18,24,AS,Bronze,338
28283,25,20,EU,Bronze,142
28284,17,15,NA,Bronze,113
28285,25,20,NA,Bronze,381
28286,9,14,AF,Bronze,396
28287,32,15,EU,Bronze,481
28288,50,15,SA,Silver,250
28289,30,23,NA,Bronze,280
28290,34,14,AF,Bronze,155
28291,29,6,NA,Bronze,261
28292,32,29,NA,Bronze,343
28293,34,24,AS,Bronze,352
28294,44,34,NA,Silver,514
28295,43,9,OC,Silver,479
28296,22,8,AS,Bronze,395
28297,22,13,NA,Bronze,198
28298,47,17,OC,Silver,337
28299,25,23,NA,Bronze,138
28300,23,9,SA,Bronze,446
28301,24,17,EU,Bronze,307
28302,31,23,OC,Bronze,304
28303,36,15,SA,Bronze,300
28304,39,19,NA,Bronze,157
28305,18,14,NA,Bronze,3
28306,51,7,AF,Silver,310
28307,45,21,NA,Silver,168
28308,31,13,EU,Bronze,291
28309,32,13,AF,Bronze,415
28310,29,12,SA,Bronze,339
28311,24,14,SA,Bronze,156
28312,27,11,AF,Bronze,492
28313,36,9,SA,Bronze,10
28314,40,19,NA,Bronze,417
28315,40,23,SA,Bronze,221
28316,40,25,EU,Bronze,390
28317,21,6,SA,Bronze,137
28318,27,27,EU,Bronze,371
28319,20,26,EU,Bronze,208
28320,48,17,OC,Silver,357
28321,50,19,AS,Silver,430
28322,38,14,AS,Bronze,389
28323,21,11,AS,Bronze,83
28324,27,20,AF,Bronze,333
28325,14,28,NA,Bronze,177
28326,32,13,SA,Bronze,205
28327,57,13,AS,Gold,311
28328,34,5,EU,Bronze,257
28329,29,9,AF,Bronze,405
28330,11,19,OC,Bronze,371
28331,31,16,OC,Bronze,350
28332,16,23,EU,Bronze,384
28333,32,5,OC,Bronze,515
28334,44,12,EU,Silver,338
28335,23,12,AF,Bronze,512
28336,18,15,SA,Bronze,282
28337,32,19,AF,Bronze,363
28338,40,6,AS,Bronze,187
28339,21,13,EU,Bronze,375
28340,30,17,AS,Bronze,310
28341,36,15,NA,Bronze,426
28342,26,11,OC,Bronze,313
28343,20,19,AS,Bronze,374
28344,40,17,SA,Bronze,325
28345,33,38,OC,Bronze,299
28346,40,19,AF,Bronze,369
28347,31,14,EU,Bronze,226
28348,50,11,SA,Silver,222
28349,29,16,SA,Bronze,206
28350,52,21,AF,Silver,305
28351,21,16,SA,Bronze,345
28352,16,16,OC,Bronze,387
28353,15,24,NA,Bronze,450
28354,19,33,OC,Bronze,224
28355,38,20,AF,Bronze,234
28356,28,8,AS,Bronze,211
28357,27,9,SA,Bronze,408
28358,61,16,NA,Gold,126
28359,41,17,AF,Silver,493
28360,31,26,NA,Bronze,294
28361,33,24,SA,Bronze,329
28362,33,21,SA,Bronze,339
28363,23,17,OC,Bronze,392
28364,17,21,OC,Bronze,256
28365,13,16,EU,Bronze,284
28366,29,39,SA,Bronze,257
28367,25,14,OC,Bronze,296
28368,20,30,NA,Bronze,242
28369,31,15,OC,Bronze,190
28370,36,14,EU,Bronze,364
28371,30,15,NA,Bronze,262
28372,37,28,EU,Bronze,338
28373,41,26,OC,Silver,374
28374,48,24,SA,Silver,327
28375,39,21,AF,Bronze,283
28376,36,8,EU,Bronze,400
28377,36,16,EU,Bronze,125
28378,31,20,OC,Bronze,299
28379,49,24,AF,Silver,283
28380,48,10,AS,Silver,273
28381,20,25,SA,Bronze,246
28382,25,9,OC,Bronze,314
28383,25,32,AF,Bronze,524
28384,16,17,AF,Bronze,362
28385,37,13,SA,Bronze,565
28386,17,15,EU,Bronze,227
28387,28,10,NA,Bronze,151
28388,23,19,AS,Bronze,390
28389,35,34,SA,Bronze,114
28390,25,26,NA,Bronze,256
28391,23,17,NA,Bronze,407
28392,14,17,OC,Bronze,223
28393,23,25,NA,Bronze,84
28394,16,14,SA,Bronze,252
28395,59,12,AF,Gold,295
28396,30,11,OC,Bronze,434
28397,40,11,EU,Bronze,201
28398,41,8,NA,Silver,387
28399,23,10,AF,Bronze,292
28400,34,13,SA,Bronze,216
28401,29,22,SA,Bronze,316
28402,22,20,NA,Bronze,89
28403,35,35,OC,Bronze,239
28404,26,19,AF,Bronze,371
28405,52,11,OC,Silver,94
28406,26,19,SA,Bronze,301
28407,25,31,EU,Bronze,421
28408,27,5,EU,Bronze,297
28409,35,16,AF,Bronze,436
28410,27,24,NA,Bronze,447
28411,19,5,NA,Bronze,378
28412,42,18,AF,Silver,355
28413,45,10,NA,Silver,435
28414,41,12,OC,Silver,304
28415,24,23,AS,Bronze,151
28416,32,16,OC,Bronze,326
28417,41,21,OC,Silver,316
28418,39,17,AF,Bronze,223
28419,15,25,SA,Bronze,407
28420,24,17,NA,Bronze,270
28421,23,10,NA,Bronze,293
28422,42,30,SA,Silver,526
28423,34,19,NA,Bronze,427
28424,42,13,SA,Silver,325
28425,26,8,NA,Bronze,410
28426,18,10,OC,Bronze,467
28427,33,25,SA,Bronze,371
28428,36,16,AF,Bronze,274
28429,47,19,SA,Silver,287
28430,27,29,NA,Bronze,641
28431,30,19,EU,Bronze,224
28432,29,27,NA,Bronze,436
28433,31,11,AF,Bronze,334
28434,46,30,NA,Silver,128
28435,17,23,AS,Bronze,345
28436,34,12,SA,Bronze,338
28437,47,12,AS,Silver,446
28438,36,11,EU,Bronze,320
28439,44,22,NA,Silver,396
28440,33,26,NA,Bronze,328
28441,46,11,AF,Silver,194
28442,20,26,SA,Bronze,296
28443,36,20,NA,Bronze,348
28444,25,11,SA,Bronze,268
28445,44,25,EU,Silver,336
28446,37,18,OC,Bronze,254
28447,36,13,AS,Bronze,282
28448,16,11,SA,Bronze,310
28449,37,22,AF,Bronze,360
28450,19,30,SA,Bronze,252
28451,45,17,NA,Silver,361
28452,17,22,AS,Bronze,0
28453,23,9,EU,Bronze,335
28454,22,14,OC,Bronze,492
28455,54,12,OC,Silver,477
28456,18,21,EU,Bronze,557
28457,41,27,AS,Silver,256
28458,30,12,AS,Bronze,242
28459,40,15,SA,Bronze,376
28460,35,8,NA,Bronze,380
28461,10,19,AS,Bronze,269
28462,32,26,SA,Bronze,300
28463,22,23,NA,Bronze,302
28464,16,7,AF,Bronze,283
28465,23,12,SA,Bronze,293
28466,32,13,EU,Bronze,510
28467,52,19,AF,Silver,190
28468,22,12,AF,Bronze,168
28469,18,8,OC,Bronze,263
28470,23,5,NA,Bronze,451
28471,20,17,OC,Bronze,110
28472,36,33,NA,Bronze,372
28473,15,24,SA,Bronze,116
28474,25,24,OC,Bronze,414
28475,40,24,SA,Bronze,227
28476,54,18,AS,Silver,258
28477,56,16,OC,Gold,341
28478,15,19,OC,Bronze,403
28479,30,13,NA,Bronze,215
28480,16,13,OC,Bronze,330
28481,49,18,AS,Silver,333
28482,9,12,EU,Bronze,407
28483,33,13,NA,Bronze,270
28484,24,9,SA,Bronze,497
28485,28,21,AS,Bronze,291
28486,36,14,EU,Bronze,319
28487,38,15,NA,Bronze,309
28488,38,14,AF,Bronze,209
28489,20,17,OC,Bronze,395
28490,16,27,EU,Bronze,209
28491,28,17,OC,Bronze,421
28492,33,5,EU,Bronze,155
28493,49,15,AF,Silver,429
28494,29,15,AF,Bronze,359
28495,41,9,AF,Silver,233
28496,48,12,SA,Silver,371
28497,28,18,AS,Bronze,357
28498,13,26,OC,Bronze,437
28499,16,27,SA,Bronze,334
28500,21,9,EU,Bronze,441
28501,30,8,OC,Bronze,236
28502,17,30,SA,Bronze,630
28503,24,21,SA,Bronze,352
28504,36,5,AS,Bronze,66
28505,35,16,AS,Bronze,170
28506,45,16,EU,Silver,262
28507,44,12,AF,Silver,420
28508,50,18,EU,Silver,246
28509,33,13,OC,Bronze,373
28510,31,14,SA,Bronze,303
28511,28,5,SA,Bronze,159
28512,29,21,NA,Bronze,297
28513,29,11,OC,Bronze,279
28514,45,18,AS,Silver,414
28515,26,27,EU,Bronze,156
28516,44,19,EU,Silver,303
28517,30,7,AS,Bronze,432
28518,45,13,NA,Silver,346
28519,49,9,NA,Silver,350
28520,23,9,NA,Bronze,292
28521,34,16,NA,Bronze,32
28522,31,14,SA,Bronze,357
28523,41,23,AS,Silver,255
28524,21,9,OC,Bronze,266
28525,47,20,SA,Silver,339
28526,25,17,EU,Bronze,291
28527,25,13,AF,Bronze,529
28528,44,13,EU,Silver,269
28529,30,22,NA,Bronze,211
28530,19,16,OC,Bronze,418
28531,38,22,AS,Bronze,228
28532,38,11,EU,Bronze,549
28533,35,16,EU,Bronze,226
28534,29,25,AS,Bronze,255
28535,39,19,NA,Bronze,343
28536,26,5,AS,Bronze,165
28537,36,7,SA,Bronze,296
28538,35,13,AF,Bronze,0
28539,37,18,EU,Bronze,228
28540,25,18,AS,Bronze,392
28541,33,7,NA,Bronze,137
28542,39,16,SA,Bronze,101
28543,31,20,AS,Bronze,533
28544,39,33,SA,Bronze,292
28545,32,12,OC,Bronze,411
28546,19,16,NA,Bronze,109
28547,29,26,OC,Bronze,290
28548,22,17,AF,Bronze,297
28549,28,14,AF,Bronze,359
28550,24,19,EU,Bronze,189
28551,45,13,EU,Silver,350
28552,38,10,OC,Bronze,181
28553,22,29,EU,Bronze,265
28554,25,15,AS,Bronze,591
28555,24,17,AS,Bronze,266
28556,18,11,EU,Bronze,388
28557,36,25,OC,Bronze,539
28558,25,5,AS,Bronze,568
28559,24,18,AF,Bronze,411
28560,42,23,NA,Silver,214
28561,24,14,EU,Bronze,252
28562,19,23,NA,Bronze,358
28563,39,14,OC,Bronze,206
28564,28,14,EU,Bronze,245
28565,17,14,EU,Bronze,482
28566,23,18,NA,Bronze,353
28567,50,21,AF,Silver,368
28568,30,26,AF,Bronze,373
28569,36,27,OC,Bronze,490
28570,22,20,SA,Bronze,345
28571,42,9,OC,Silver,455
28572,24,5,OC,Bronze,399
28573,29,8,OC,Bronze,274
28574,25,11,SA,Bronze,70
28575,23,23,OC,Bronze,371
28576,39,19,AS,Bronze,288
28577,51,10,NA,Silver,42
28578,25,12,OC,Bronze,311
28579,23,10,AS,Bronze,459
28580,29,17,AS,Bronze,290
28581,30,5,AS,Bronze,212
28582,19,15,OC,Bronze,288
28583,40,7,EU,Bronze,465
28584,32,14,AF,Bronze,139
28585,52,9,OC,Silver,88
28586,51,12,EU,Silver,280
28587,29,21,OC,Bronze,251
28588,33,9,AS,Bronze,263
28589,35,23,OC,Bronze,368
28590,31,24,EU,Bronze,135
28591,36,17,EU,Bronze,301
28592,29,30,NA,Bronze,506
28593,28,24,SA,Bronze,166
28594,30,18,NA,Bronze,190
28595,37,19,AS,Bronze,345
28596,51,21,AF,Silver,94
28597,38,8,AS,Bronze,336
28598,34,23,NA,Bronze,288
28599,22,26,OC,Bronze,262
28600,32,18,NA,Bronze,132
28601,29,11,AF,Bronze,202
28602,35,21,SA,Bronze,434
28603,34,21,EU,Bronze,222
28604,43,9,AS,Silver,285
28605,29,15,OC,Bronze,314
28606,32,11,EU,Bronze,402
28607,17,12,NA,Bronze,288
28608,46,22,NA,Silver,337
28609,35,10,NA,Bronze,498
28610,56,26,SA,Gold,504
28611,42,19,AF,Silver,394
28612,34,7,EU,Bronze,246
28613,30,18,SA,Bronze,297
28614,39,15,NA,Bronze,537
28615,37,8,NA,Bronze,277
28616,17,7,OC,Bronze,468
28617,48,10,AF,Silver,356
28618,34,20,EU,Bronze,344
28619,21,14,OC,Bronze,309
28620,37,26,SA,Bronze,183
28621,38,26,AF,Bronze,315
28622,37,25,AS,Bronze,233
28623,7,10,AS,Bronze,100
28624,47,26,SA,Silver,415
28625,26,11,EU,Bronze,309
28626,24,18,EU,Bronze,175
28627,25,8,SA,Bronze,187
28628,42,31,EU,Silver,235
28629,18,9,AS,Bronze,277
28630,39,9,SA,Bronze,317
28631,23,15,EU,Bronze,373
28632,40,12,EU,Bronze,133
28633,33,14,AS,Bronze,347
28634,25,17,EU,Bronze,154
28635,48,22,AS,Silver,208
28636,20,19,OC,Bronze,294
28637,10,13,EU,Bronze,171
28638,44,8,OC,Silver,248
28639,19,26,OC,Bronze,338
28640,29,13,OC,Bronze,339
28641,30,21,OC,Bronze,348
28642,35,17,EU,Bronze,541
28643,37,13,AF,Bronze,235
28644,25,14,EU,Bronze,352
28645,25,13,AS,Bronze,0
28646,26,20,NA,Bronze,234
28647,30,21,EU,Bronze,285
28648,32,20,EU,Bronze,466
28649,25,27,AF,Bronze,349
28650,32,24,EU,Bronze,483
28651,30,26,AF,Bronze,248
28652,15,20,OC,Bronze,380
28653,20,18,AS,Bronze,150
28654,24,16,OC,Bronze,369
28655,34,19,NA,Bronze,358
28656,24,18,EU,Bronze,659
28657,40,19,EU,Bronze,559
28658,37,16,EU,Bronze,406
28659,36,11,NA,Bronze,251
28660,34,20,NA,Bronze,418
28661,46,12,OC,Silver,239
28662,46,7,NA,Silver,479
28663,26,7,EU,Bronze,252
28664,34,22,AS,Bronze,286
28665,27,26,AS,Bronze,431
28666,41,12,EU,Silver,60
28667,23,18,SA,Bronze,343
28668,42,15,AF,Silver,189
28669,46,24,AF,Silver,254
28670,26,19,EU,Bronze,272
28671,40,16,OC,Bronze,216
28672,35,24,SA,Bronze,326
28673,45,26,SA,Silver,404
28674,31,14,AS,Bronze,208
28675,29,5,NA,Bronze,161
28676,30,20,NA,Bronze,295
28677,26,18,AS,Bronze,466
28678,42,17,AF,Silver,407
28679,12,14,AS,Bronze,316
28680,40,16,AS,Bronze,311
28681,31,10,SA,Bronze,382
28682,25,9,SA,Bronze,217
28683,41,14,AS,Silver,174
28684,14,11,SA,Bronze,351
28685,48,14,NA,Silver,320
28686,28,22,AS,Bronze,449
28687,49,13,AS,Silver,409
28688,22,18,AF,Bronze,418
28689,29,9,NA,Bronze,329
28690,35,21,AF,Bronze,55
28691,29,12,OC,Bronze,234
28692,42,31,SA,Silver,388
28693,39,22,SA,Bronze,0
28694,35,25,AS,Bronze,402
28695,32,15,AS,Bronze,201
28696,36,13,NA,Bronze,268
28697,35,28,OC,Bronze,83
28698,50,9,AF,Silver,230
28699,23,5,SA,Bronze,66
28700,20,15,OC,Bronze,466
28701,32,27,SA,Bronze,319
28702,32,12,EU,Bronze,272
28703,22,24,AF,Bronze,384
28704,23,17,OC,Bronze,466
28705,23,10,EU,Bronze,470
28706,41,11,OC,Silver,334
28707,42,18,EU,Silver,408
28708,25,22,SA,Bronze,402
28709,27,21,AS,Bronze,708
28710,26,6,OC,Bronze,223
28711,23,8,AF,Bronze,212
28712,44,21,AF,Silver,405
28713,38,10,NA,Bronze,291
28714,23,13,AS,Bronze,408
28715,37,10,OC,Bronze,349
28716,31,5,SA,Bronze,277
28717,28,14,OC,Bronze,108
28718,16,18,NA,Bronze,312
28719,39,11,EU,Bronze,351
28720,21,8,NA,Bronze,379
28721,19,18,NA,Bronze,345
28722,30,30,AF,Bronze,273
28723,39,21,NA,Bronze,463
28724,39,8,OC,Bronze,245
28725,45,8,AS,Silver,334
28726,25,29,SA,Bronze,372
28727,29,19,OC,Bronze,296
28728,44,15,AS,Silver,380
28729,35,18,NA,Bronze,160
28730,41,9,OC,Silver,149
28731,29,18,SA,Bronze,183
28732,45,9,SA,Silver,338
28733,40,15,OC,Bronze,295
28734,34,22,OC,Bronze,399
28735,45,17,AS,Silver,495
28736,19,19,SA,Bronze,185
28737,48,5,EU,Silver,372
28738,15,31,OC,Bronze,31
28739,12,31,AS,Bronze,270
28740,28,11,SA,Bronze,473
28741,24,14,SA,Bronze,420
28742,34,13,EU,Bronze,155
28743,45,19,AS,Silver,254
28744,40,18,OC,Bronze,470
28745,28,23,OC,Bronze,453
28746,40,11,EU,Bronze,327
28747,12,20,OC,Bronze,442
28748,18,20,SA,Bronze,505
28749,24,22,AS,Bronze,104
28750,34,25,OC,Bronze,296
28751,38,29,SA,Bronze,422
28752,38,19,AF,Bronze,319
28753,35,13,EU,Bronze,406
28754,33,28,OC,Bronze,147
28755,25,5,EU,Bronze,517
28756,36,22,AF,Bronze,358
28757,26,13,AF,Bronze,291
28758,33,28,NA,Bronze,386
28759,19,16,AS,Bronze,351
28760,38,18,NA,Bronze,296
28761,25,15,NA,Bronze,262
28762,39,21,AF,Bronze,166
28763,23,17,SA,Bronze,0
28764,39,19,OC,Bronze,264
28765,46,27,OC,Silver,198
28766,39,24,OC,Bronze,316
28767,33,20,SA,Bronze,155
28768,27,20,EU,Bronze,190
28769,41,14,SA,Silver,470
28770,66,18,NA,Gold,445
28771,35,18,AF,Bronze,178
28772,28,12,SA,Bronze,186
28773,28,16,AS,Bronze,209
28774,30,20,EU,Bronze,257
28775,21,22,EU,Bronze,322
28776,49,16,NA,Silver,260
28777,41,21,SA,Silver,328
28778,45,14,SA,Silver,236
28779,44,16,OC,Silver,316
28780,42,13,AF,Silver,170
28781,41,12,NA,Silver,557
28782,32,5,AS,Bronze,276
28783,30,17,AF,Bronze,477
28784,31,9,SA,Bronze,362
28785,26,27,EU,Bronze,405
28786,24,6,SA,Bronze,256
28787,46,6,AS,Silver,298
28788,13,17,AF,Bronze,386
28789,62,23,AF,Gold,192
28790,15,18,OC,Bronze,450
28791,37,16,AS,Bronze,314
28792,39,7,AF,Bronze,140
28793,31,22,NA,Bronze,573
28794,18,10,AF,Bronze,268
28795,24,35,SA,Bronze,424
